date,id,close
2024-07-09,alphakek-ai,0.005047070313951952
2024-07-09,artificial-idiot,4.723038560284954e-05
2024-07-09,bitcoinbam,0.45965455968503355
2024-07-09,data-bot,0.0005788100598183795
2024-07-09,frog-on-eth,2.154692228196759e-05
2024-07-09,grok-inu,2.0708676841508786e-13
2024-07-09,iris-ecosystem,0.0029878982085948676
2024-07-09,krypton-dao,0.6395899247131795
2024-07-09,nifty-league,0.001599538251843637
2024-07-09,octavia,0.14442934919346453
2024-07-09,opulous,0.07800360814089377
2024-07-09,pizabrc,0.1471267877498496
2024-07-09,sensi,0.007650912800648955
2024-07-09,sidus,0.0036695184040951507
2024-07-09,starslax,0.005438976873765447
2024-07-09,stellaryai,0.00010721263591393649
2024-07-09,ta-da,0.061750526139616416
2024-07-09,torum,0.0340923131733362
2024-07-09,unibot,6.470948133811708
2024-07-09,victoria-vr,0.007621493339888079
2024-07-09,yoshi-exchange,0.0180529212065077
2024-07-09,zap,0.00224917393109774
2024-07-10,alphakek-ai,0.005168810030888977
2024-07-10,artificial-idiot,4.7983044319085644e-05
2024-07-10,bitcoinbam,0.45988190710376686
2024-07-10,data-bot,0.0005902902499534933
2024-07-10,frog-on-eth,1.8402320844636288e-05
2024-07-10,grok-inu,2.0674529762706115e-13
2024-07-10,iris-ecosystem,0.003003253124391266
2024-07-10,krypton-dao,0.6394222515240503
2024-07-10,nifty-league,0.0016105028363622386
2024-07-10,octavia,0.14730984236249656
2024-07-10,opulous,0.08690258896570682
2024-07-10,pizabrc,0.13636940760661553
2024-07-10,sensi,0.007698276817048345
2024-07-10,sidus,0.00369829729260516
2024-07-10,starslax,0.005505085029480467
2024-07-10,stellaryai,0.00011010750414782831
2024-07-10,ta-da,0.06010205119444611
2024-07-10,torum,0.03366911837403197
2024-07-10,unibot,6.632491771524595
2024-07-10,victoria-vr,0.007979537296915546
2024-07-10,yoshi-exchange,0.01830659115617118
2024-07-10,zap,0.00180548241237627
2024-07-11,alphakek-ai,0.005115159440794987
2024-07-11,artificial-idiot,4.8870802994441554e-05
2024-07-11,bitcoinbam,0.45931005942583625
2024-07-11,data-bot,0.0005902902499534933
2024-07-11,frog-on-eth,1.5344190353491867e-05
2024-07-11,iris-ecosystem,0.0030348757703319742
2024-07-11,krypton-dao,0.612460631355759
2024-07-11,nifty-league,0.0016342622361670404
2024-07-11,octavia,0.14542755419573433
2024-07-11,opulous,0.09045186353775313
2024-07-11,pizabrc,0.14231120507029557
2024-07-11,sensi,0.00784628716742226
2024-07-11,sidus,0.0035971375563058953
2024-07-11,starslax,0.005509573959276797
2024-07-11,stellaryai,0.00010992940773345488
2024-07-11,ta-da,0.06543975686441837
2024-07-11,torum,0.03465590319654326
2024-07-11,unibot,6.925685109795456
2024-07-11,victoria-vr,0.007817816343585363
2024-07-11,yoshi-exchange,0.018531717466055624
2024-07-11,zap,0.0020171930360297088
2024-07-12,alphakek-ai,0.0051139345271368755
2024-07-12,artificial-idiot,4.81675014295493e-05
2024-07-12,bitcoinbam,0.4598048025188635
2024-07-12,data-bot,0.0005973202822919424
2024-07-12,frog-on-eth,1.4723129095325868e-05
2024-07-12,grok-inu,2.1360161203875643e-13
2024-07-12,iris-ecosystem,0.00296255940112563
2024-07-12,krypton-dao,0.6392538917858979
2024-07-12,nifty-league,0.0016534703072827652
2024-07-12,octavia,0.1350170111893887
2024-07-12,opulous,0.08775870032133974
2024-07-12,pizabrc,0.14580369871293095
2024-07-12,sensi,0.00776684767982742
2024-07-12,sidus,0.0037178738033872218
2024-07-12,starslax,0.005373852124888012
2024-07-12,stellaryai,0.00010933296477876063
2024-07-12,ta-da,0.0648329063231702
2024-07-12,torum,0.03534113856335085
2024-07-12,unibot,7.134204570845005
2024-07-12,victoria-vr,0.007825166602271026
2024-07-12,yoshi-exchange,0.01859454055681317
2024-07-12,zap,0.002030594582072601
2024-07-13,alphakek-ai,0.0050249589899722825
2024-07-13,artificial-idiot,4.793788354125488e-05
2024-07-13,bitcoinbam,0.4599774848392763
2024-07-13,data-bot,0.0005177214434889673
2024-07-13,frog-on-eth,1.4168088218819274e-05
2024-07-13,grok-inu,2.1360161203875643e-13
2024-07-13,iris-ecosystem,0.0030075762918991716
2024-07-13,krypton-dao,0.669399137275967
2024-07-13,nifty-league,0.001668902274679749
2024-07-13,octavia,0.128565188025016
2024-07-13,opulous,0.08613717916802811
2024-07-13,pizabrc,0.15081862187309417
2024-07-13,sensi,0.007883692470289947
2024-07-13,sidus,0.0036607731906178297
2024-07-13,starslax,0.005344039278109859
2024-07-13,stellaryai,0.00010852501191401733
2024-07-13,ta-da,0.06462370228651708
2024-07-13,torum,0.0347964896237742
2024-07-13,unibot,6.890582591166651
2024-07-13,victoria-vr,0.007409777584026982
2024-07-13,yoshi-exchange,0.018902289635826835
2024-07-13,zap,0.0025603137771062164
2024-07-14,alphakek-ai,0.005110093098437581
2024-07-14,artificial-idiot,4.8466691884801086e-05
2024-07-14,bitcoinbam,0.46014010193124255
2024-07-14,data-bot,0.0005177214434889673
2024-07-14,frog-on-eth,1.2474952700023283e-05
2024-07-14,grok-inu,2.1479646309791777e-13
2024-07-14,iris-ecosystem,0.003018152606591998
2024-07-14,krypton-dao,0.6365435798770888
2024-07-14,nifty-league,0.001702374090668762
2024-07-14,octavia,0.12039415876383658
2024-07-14,opulous,0.09152449418498043
2024-07-14,pizabrc,0.14327552582131828
2024-07-14,sensi,0.008045229202727735
2024-07-14,sidus,0.003691813360118413
2024-07-14,starslax,0.005304971399754793
2024-07-14,stellaryai,0.00011838884809387759
2024-07-14,ta-da,0.06721037758415424
2024-07-14,torum,0.03493834953977516
2024-07-14,unibot,7.423848737768579
2024-07-14,victoria-vr,0.007388383130747553
2024-07-14,yoshi-exchange,0.018890617795990338
2024-07-14,zap,0.0025841195595287516
2024-07-15,alphakek-ai,0.005221540748212651
2024-07-15,artificial-idiot,4.982476496928893e-05
2024-07-15,bitcoinbam,0.46000676212199654
2024-07-15,data-bot,0.00051760223554718
2024-07-15,frog-on-eth,1.2919094965315384e-05
2024-07-15,grok-inu,2.174177242111792e-13
2024-07-15,iris-ecosystem,0.002989347118112492
2024-07-15,krypton-dao,0.7078943323009885
2024-07-15,nifty-league,0.0017432449218875985
2024-07-15,octavia,0.12357913031571244
2024-07-15,opulous,0.09747660212639671
2024-07-15,pizabrc,0.14692607635603483
2024-07-15,sensi,0.008216704347103617
2024-07-15,sidus,0.003715151931486459
2024-07-15,starslax,0.00531223290634904
2024-07-15,stellaryai,0.00012945631334174615
2024-07-15,ta-da,0.06913093618080442
2024-07-15,torum,0.035981986732135
2024-07-15,unibot,7.376576314872988
2024-07-15,victoria-vr,0.007652071784208617
2024-07-15,yoshi-exchange,0.019058447418884877
2024-07-15,zap,0.002468658987935316
2024-07-16,alphakek-ai,0.005457116870645381
2024-07-16,artificial-idiot,5.467598127594173e-05
