id,symbol,name,narrative,price,volume,market_cap
rosie-the-robot,rosie,Rosie the Robot,ai,8.92e-06,9.63,8910.84
kyra,kyra,KYRA,ai,9.45e-06,119.88,8832.71
dog-with-egg-on-head,egg,dog with egg on head,ai,8.75e-06,15.28,8736.2
vampaire-squid,vs,vampAIre squid,ai,8.4e-06,1.087,8392.08
the-omnipotence,omn,The Omnipotence,ai,8.24e-06,4.39,8233.2
trading-oracle,orcl,Trading Oracle,ai,8.11e-06,82.53,8110.34
smore,smore,SMORE,ai,7.79e-06,49.46,7779.23
apicoin,api,Apicoin,ai,7.4e-06,4.71,7397.7
first-ai-1951,snarc,First AI (1951),ai,7.23e-06,2.09,7224.79
turbo-ai,turbo,Turbo Ai,ai,7.52e-06,53282.0,7209.53
claude-2,claude 2,Claude 2,ai,7.17e-06,2.27,7164.59
infinite-truths,truths,Infinite Truths,ai,7.12e-06,11.68,7125.49
chadai,chadai,CHADAI,ai,7.12e-06,17.72,7115.86
kol-exe,kol,KOL.exe,ai,7.1e-06,34.15,7091.86
act-ii-the-ai-obesity,actii,Act II : The AI Obesity,ai,6.99e-06,1.37,6972.84
erebus,erb,erebus,ai,6.93e-06,9.68,6927.4
goat-gains,ggains,GOAT GAINS,ai,6.73e-06,71.01,6723.42
metaiverse,metaiverse,MetAIverse,ai,6.7e-06,73.75,6689.27
trumped-ai,trumped.ai,trumped.ai,ai,6.39e-06,1.14,6390.7
shadow-ai,shadoai,Shadow AI,ai,6.16e-06,6.16,6067.44
rokos-matrix,matrix,Rokos Matrix,ai,5.73e-06,29.11,5725.26
ainalyzr,ainal,AInalyzr,ai,5.62e-06,55.19,5289.59
snoopybabe,sbabe,SNOOPYBABE,ai,5.2414e-07,19.35,5241.4
sagel-the-sad-guy,sagel,Sagel The Sad Guy,ai,5.14e-06,3.51,4921.3
xiv-the-awakening,golem,XIV: THE AWAKENING,ai,4.88e-06,15.47,4878.02
kaka-the-cat,kaka,KAKA the cat,ai,4.79562e-07,13.45,4795.62
first-ai-owned-dog,gracie,First AI Owned Dog,ai,4.1e-06,4.1,4082.65
saiko-ai,saiko,Saiko Ai,ai,3.83e-06,1.41,3821.15
invify-ai,invify,INVIFY AI,ai,3.62e-06,7.33,3617.11
avaxminerai,avaxminerai,AvaxMinerAI,ai,3.36e-06,1.96,3359.8
dok,dok,DOK,ai,3.34e-06,15.42,3336.85
fate-on-sui,fate,FATE on SUI,ai,2.29e-06,74.18,2293.36
shitcoin-2,shit,Shitcoin,ai,0.00011939,4360.33,0.0
chaos-2,chaos,Chaos,ai,1.154e-05,967.2,0.0
the-p33l,p33l,THE P33L,ai,0.00033343,81384.0,0.0
kitty-ai,kitty,Kitty AI,ai,0.00029304,167252.0,0.0
enkryptedai,krai,EnKryptedAI,ai,0.04374604,28808.0,0.0
sora-ai,sora,Sora AI,ai,0.00029645,60526.0,0.0
stix,stix,STIX,ai,3.86e-05,85264.0,0.0
grok-ai,grok ai,Grok Ai,ai,0.00024779,4.33,0.0
ethereumfair,ethf,EthereumFair,ai,0.00810459,260849.0,0.0
get-ai,get,Get AI,ai,2.38,48700.0,0.0
tokai,tok,Tokai,ai,7.915e-05,85729.0,0.0
bnbgpt,bnbgpt,BNBGPT,ai,0.00010599,55.57,0.0
flying-avocado-cat,fac,Flying Avocado Cat,ai,0.04802102,17346.03,0.0
aicell,aicell,AICell,ai,0.00164883,378318.0,0.0
moocat-2,moocat,MooCat,ai,5.228e-05,2.97,0.0
president-exe,aimaga,President.exe,ai,9.21522e-07,22.92,0.0
npcs-ai,xnpcs,NPCS AI,ai,0.00078841,163382.0,0.0
iai-token-2,iai,iAI Token,ai,0.0048248,53431.0,0.0
swing-bydney,plsr,Swing Bydney,ai,7.8e-06,21.01,0.0
gomble,gm,Gomble,ai,0.01107712,1279090.0,3051777.0
alltoscan,ats,Alltoscan,ai,0.04436085,114643.0,3028256.0
u-coin,u,U Coin,ai,0.01209546,93673.0,3022366.0
fuse-network-token,fuse,Fuse,ai,0.00971353,751683.0,2994910.0
good-game-us-dollar,ggusd,Good Game US Dollar,ai,1.0,43060.0,2991580.0
forward,forward,Forward,ai,0.00058895,133398.0,2941422.0
coco-coin,coco,COCO COIN,ai,8.557e-05,107582.0,2926609.0
decentrawood,deod,Decentrawood,ai,0.00643018,160157.0,2884706.0
privasea-ai,prai,Privasea AI,ai,0.01384437,3086617.0,2848181.0
dogebonk,dobo,DogeBonk,ai,5.185e-09,6966.76,2821039.0
seedworld,sworld,Seedworld,ai,0.00036948,50681.0,2806002.0
mbc,mbc,MBC,ai,0.00930644,16896.84,2792042.0
prosper,pros,Prosper [OLD],ai,0.054037,197.92,2777863.0
creo-engine,creo,Creo Engine,ai,0.00688249,1155829.0,2758764.0
rejuve-ai,rjv,Rejuve.AI,ai,0.00511691,627507.0,2740813.0
safemars,safemars,Safemars,ai,7.006e-09,637.12,2685787.0
gamegpt,duel,GameGPT,ai,0.00059315,633279.0,2671287.0
liquiddriver,lqdr,LiquidDriver,ai,0.260815,1884.62,2656133.0
bitbonk,bbonk,BitBonk,ai,8.85e-06,1.49,2653689.0
dexsport,desu,Dexsport,ai,0.01355457,357.32,2651704.0
biconomy-exchange-token,bit,Biconomy Exchange Token,ai,9.25e-06,1827880.0,2641343.0
zambesigold,zgd,ZambesiGold,ai,0.04499613,828.39,2639856.0
asia-coin,asia,Asia Coin,ai,0.052781,7414.01,2639073.0
meter,mtrg,Meter Governance,ai,0.081389,170456.0,2626989.0
dexkit,kit,DexKit,ai,0.257604,8.36,2576043.0
ispolink,isp,Ispolink,ai,0.00028232,203094.0,2561743.0
brn-metaverse,brn,BRN Metaverse,ai,0.100571,347542.0,2544391.0
reddio,rdo,Reddio,ai,0.00132732,7613412.0,2524126.0
hatch-2,hatch,Hatch,ai,0.070516,103862.0,2520496.0
utility-web3shot,uw3s,Utility Web3Shot,ai,0.101876,3526.88,2516404.0
dingocoin,dingo,Dingocoin,ai,2.338e-05,206428.0,2511781.0
dtravel,trvl,Dtravel,ai,0.00557309,221768.0,2458927.0
grabway,grab,GRABWAY,ai,0.073829,468427.0,2456799.0
stargaze,stars,Stargaze,ai,0.00090132,30981.0,2455262.0
faya,faya,FAYA,ai,2.26722e-07,31462.0,2425279.0
elderglade,elde,Elderglade,ai,0.02255901,23181232.0,2423231.0
catcoin-cash,cat,Catcoin,ai,7.0164e-11,265134.0,2420661.0
ta-da,tada,Ta-da,ai,0.00363231,109144.0,2418863.0
inspect,insp,Inspect,ai,0.00594163,1614594.0,2408034.0
coin-capsule,caps,Ternoa,ai,0.00127726,232241.0,2336859.0
gorilla-3,gorilla,Gorilla,ai,0.0023321,600290.0,2335051.0
lto-network,lto,LTO Network,ai,0.00521737,751822.0,2285499.0
universe-boss-coin,ubc,Universe Boss Coin,ai,0.00228404,317358.0,2279910.0
beeper-coin,beeper,Beeper Coin,ai,0.00022711,5031.4,2271170.0
limocoin-swap,lmcswap,Limocoin Swap,ai,0.00189509,80.1,2230756.0
byte,byte,Byte,ai,2.3e-06,51285.0,2219482.0
gamium,gmm,Gamium,ai,4.495e-05,164502.0,2202419.0
paimon-spacex-spv-token,spcx,Paimon SpaceX SPV Token,ai,219.97,330.55,2199770.0
parad-dao,prd,Parad DAO,ai,0.079535,1456.86,2195173.0
hodl-2,hodl,HODL,ai,0.00025071,109991.0,2190341.0
marsdao,mdao,MarsDAO,ai,0.02785442,294431.0,2189683.0
smart-layer-network,sln,Smart Layer Network,ai,0.02845056,132489.0,2179343.0
g8day,g8d,G8DAY,ai,0.00024429,51552.0,2149741.0
xend-finance,rwa,Xend Finance,ai,0.01069372,78608.0,2136973.0
engines-of-fury,fury,Engines of Fury,ai,0.04182545,765032.0,2120263.0
4everland,4ever,4EVERLAND,ai,0.0012825,257473.0,2111335.0
everrise,rise,EverRise,ai,2.944e-05,1368.58,2108551.0
snfts-seedify-nft-space,snfts,Seedify NFT Space,ai,0.00041824,233.93,2101618.0
mirror-protocol,mir,Mirror Protocol,ai,0.01340381,56893.0,2078008.0
xcad-network,xcad,XCAD Network,ai,0.02767614,739746.0,2077106.0
redbrick,bric,Redbrick,ai,0.00874273,1390106.0,2055369.0
plearn,pln,PLEARN,ai,0.02274905,34379.0,2055336.0
camille,camille,Camille,ai,0.097669,4879.79,2051128.0
karat-galaxy,karat,KARAT Galaxy,ai,0.02257283,3382.19,2047397.0
xana,xeta,XANA,ai,0.00041313,276471.0,2037389.0
bridged-trueusd,tusd,Bridged TrueUSD,ai,1.0,3882.11,2026839.0
assisterr-ai,asrr,Assisterr AI,ai,0.143964,1874692.0,2021788.0
poolz-finance-2,poolx,Poolz Finance,ai,0.392884,130040.0,2021683.0
sixpack-token-sixp,sixp,Sixpack Token (SIXP),ai,0.02904445,122704.0,2021186.0
magiccraft,mcrt,MagicCraft,ai,0.00040034,661168.0,2016741.0
skyhash,skh,Skyhash,ai,0.101292,73671.0,1995328.0
talken,talk,Talken,ai,0.00720353,194738.0,1992619.0
doodipals,doodi,DOODiPALS,ai,0.00198001,1231980.0,1980014.0
chimaera,wchi,XAYA,ai,0.03411747,892.35,1965354.0
nanobyte,nbt,NanoByte,ai,0.00152427,177250.0,1964728.0
openocean,ooe,OpenOcean,ai,0.00384353,157582.0,1936508.0
usdfi-stable,stable,Stable,ai,1.93,19.58,1934371.0
alpaca-finance,alpaca,Alpaca Finance,ai,0.01279778,966697.0,1933034.0
gamee,gmee,GAMEE,ai,0.00141415,309164.0,1930713.0
upup-space,upp,Upup Space,ai,0.472791,0.0,1914804.0
libra-incentix,lixx,Libra Incentix,ai,0.00027988,35783.0,1875172.0
mint-club,mint,Mint Club V1,ai,1.59e-06,99.47,1822709.0
dehub,dhb,DeHub,ai,0.00038157,177.03,1813762.0
dappradar,radar,DappRadar,ai,0.00121259,200415.0,1810270.0
octavia,via,Octavia,ai,0.02005457,194150.0,1797088.0
stobox-token,stbu,Stobox Token,ai,0.01437028,233279.0,1796483.0
coinbuck,buck,CoinBuck,ai,0.00017917,4285.54,1791747.0
mubarakah,mubarakah,Mubarakah,ai,0.00176737,528138.0,1767453.0
ritestream,rite,ritestream,ai,0.00255297,205322.0,1764389.0
hudi,hudi,Hudi,ai,0.075921,1371.99,1762119.0
the-big-five,bft,The Big Five,ai,1.775e-05,294915.0,1761984.0
cashaa,cas,Cashaa,ai,0.00241007,84421.0,1748218.0
ridotto,rdt,Ridotto,ai,0.00549053,73687.0,1728190.0
domi,domi,Domi,ai,0.0038572,87591.0,1725722.0
xsl-labs,syl,myDid,ai,0.00022047,161667.0,1703853.0
yoshi-exchange,yoshi,Yoshi.exchange,ai,0.01097106,38.44,1678588.0
magic-square,sqr,Magic Square,ai,0.00741381,261071.0,1672045.0
slam-token,slam,Slam,ai,0.072905,190.26,1668323.0
demi,demi,DeMi,ai,0.809003,441.15,1662358.0
aipad,aipad,AIPad,ai,0.00862856,157476.0,1661263.0
cakepie-xyz,ckp,Cakepie,ai,0.418825,96877.0,1649392.0
gg3,ggx,GG3,ai,0.058811,139321.0,1646703.0
block-ape-scissors,arcas,Arcas,ai,0.02340841,1.06,1625320.0
blockchainspace,guild,BlockchainSpace,ai,0.00351174,61455.0,1599571.0
ceramicliberty-com,cl8y,CeramicLiberty.com,ai,0.551455,111485.0,1593753.0
krypton-dao,krd,Krypton DAO,ai,0.01538916,4980.86,1570640.0
hapi,hapi,HAPI,ai,2.14,142268.0,1566758.0
deus-finance-2,deus,DEUS Finance,ai,9.68,83.65,1545247.0
allbridge,abr,Allbridge,ai,0.077162,367.49,1543620.0
luffy-inu,luffy,Luffy,ai,2.996e-05,1.49,1543438.0
babybonk,babybonk,BabyBonk,ai,3.522e-12,295785.0,1479323.0
ice-token,ice,Popsicle Finance,ai,0.2187,44.87,1475982.0
emoneytoken,emyc,E Money Network,ai,0.01504209,801186.0,1475887.0
goldencat,cats,GoldenCat,ai,2.12e-06,654.01,1470240.0
serenity-shield,sersh,Serenity,ai,0.03590605,1327432.0,1454767.0
bitcoinbam,btcbam,BitcoinBam,ai,0.090029,6.16,1443249.0
enterisecoin,ent,EnteriseCoin,ai,0.089951,21695.0,1442795.0
blackcoin,blk,BlackCoin,ai,0.02266518,0.00024932,1441260.0
bnb-card,bnbcard,BNB Card,ai,0.00144046,115824.0,1440465.0
ecovita,ecovita,ECOVITA,ai,0.00181495,4.57,1433865.0
media-licensing-token,mlt,Media Licensing Token,ai,0.00966206,79618.0,1414296.0
bnbxbt,bnbxbt,BNBXBT,ai,0.00140524,757295.0,1402751.0
miaocoin,miao,MIAOCoin,ai,0.00138939,23000.0,1389394.0
circuits-of-value,coval,Circuits of Value,ai,0.00077755,83142.0,1387690.0
safe-haven,sha,Safe Haven,ai,0.00016274,24.97,1383369.0
eden-3,edn,Eden,ai,0.00065989,81079.0,1375427.0
oni-token,oni,ONINO,ai,0.03409957,110802.0,1345370.0
binaryx,bnx,BinaryX [OLD],ai,0.509864,725.83,1344900.0
mbp-coin,mbp,MBP Coin,ai,0.067294,2527811.0,1344637.0
best-patent-token,bpt,Best Patent Token,ai,0.00049556,78369.0,1339408.0
topgoal,goal,TopGoal,ai,0.00249394,89539.0,1337274.0
artificial-neural-network,neural,Artificial Neural Network,ai,1.33,162418.0,1326939.0
aka,aka,AKA,ai,0.01057572,3.9,1321965.0
shieldeum,sdm,Shieldeum,ai,0.0048578,463660.0,1313392.0
elon-doge-token,edoge,ElonDoge.io,ai,2.395e-09,31.26,1312322.0
avc,avc,AVC,ai,0.00037297,182772.0,1301466.0
saycoin,say,SAYCOIN,ai,0.00097672,112451.0,1295033.0
piratecash,pirate,PirateCash,ai,0.01941414,25599.0,1263163.0
gains,gains,Gains,ai,0.02303758,39890.0,1259748.0
proximax,xpx,Sirius Chain,ai,0.00019432,9.1,1259523.0
epik-prime,epik,Epik Prime,ai,0.00101508,112493.0,1243062.0
broccoli-4,broccoli,Broccoli,ai,0.00670653,1585991.0,1238141.0
starslax,sslx,StarSlax,ai,0.00044564,162735.0,1234480.0
pundi-x-purse,purse,Pundi X PURSE,ai,4.541e-05,262016.0,1233998.0
d-a-i-wo,daiwo,D.A.I.Wo,ai,1.23,319691.0,1225752.0
ubxs-token,ubxs,UBXS,ai,0.02265279,134466.0,1220740.0
cosanta,cosa,Cosanta,ai,3.71,11573.79,1216937.0
asx-capital,asx,ASX Capital,ai,0.166987,646.39,1215149.0
torum,xtm,Torum,ai,0.00610971,195288.0,1209075.0
bit-game-verse-token,bgvt,Bit Game Verse Token,ai,2.186e-05,184.76,1206964.0
donkey-2,donkey,Donkey,ai,0.00120012,4023337.0,1199822.0
playzap,pzp,PlayZap,ai,0.01437073,287418.0,1193349.0
zoomer,zoomer,Zoomer,ai,1.729e-05,666.63,1193259.0
hold-2,earn,HOLD,ai,0.00277846,129.72,1174544.0
ghiblicz,ghibli,GhibliCZ,ai,0.00133075,291878.0,1166374.0
revv,revv,REVV,ai,0.00104916,61785.0,1164824.0
switcheo,swth,Carbon Protocol,ai,0.00067394,4699.33,1159629.0
starrynift,snift,StarryNift,ai,0.00684915,455701.0,1159303.0
shree,shr,SHREE,ai,0.056746,0.0039722,1149432.0
web3-decision,web3d,WEB3 DECISION,ai,0.03759715,590.79,1149321.0
catboy-3,catboy,Catboy,ai,0.00571974,77592.0,1143947.0
cjournal,ucjl,Utility Cjournal,ai,4.18,4770.33,1138643.0
vinuchain,vc,VinuChain,ai,0.00692229,515990.0,1134375.0
dumpling,dump,Dumpling,ai,0.00185367,758.19,1132714.0
troy,troy,TROY,ai,0.00011305,1228438.0,1131075.0
the-three-kingdoms,ttk,The Three Kingdoms,ai,0.00136138,76649.0,1122456.0
bscpad,bscpad,BSCPAD,ai,0.0141871,344366.0,1119580.0
eywa,eywa,EYWA,ai,0.00595016,298706.0,1116851.0
chappyz,chapz,Chappyz,ai,0.00015262,89259.0,1107492.0
perry,perry,Perry,ai,0.00110527,1277672.0,1105972.0
jarvis-2,jarvis,Jarvis,ai,0.02621523,157.15,1101040.0
snake-2,snk,Snake,ai,0.01318712,23026.0,1100917.0
what-do-you-meme,w3w,Web3 Whales,ai,0.01160168,805.21,1085673.0
unifi-protocol-dao,unfi,Unifi Protocol DAO,ai,0.13668,401997.0,1079904.0
tower,tower,Tower,ai,0.00037001,101078.0,1079736.0
bulldogito,bdogito,BullDogito,ai,0.00268583,1155.74,1051223.0
laika-ai,lki,Laika AI,ai,0.0024518,599654.0,1046457.0
blackcardcoin,bccoin,BlackCardCoin,ai,0.103996,504141.0,1039954.0
forty-two-dao-token,ftd,Forty Two DAO Token,ai,0.064528,5943.01,1038943.0
chirpley,chrp,Chirpley,ai,0.00145198,104388.0,1036654.0
mcontent,mcontent,MContent,ai,2.79976e-10,2594.77,1031212.0
cryptogpt-token,lai,LayerAI,ai,0.00044875,160022.0,1025706.0
pleasure-coin,nsfw,Pleasure Coin,ai,1.617e-05,2657.36,1020778.0
wesendit,wsi,WeSendit,ai,0.00131111,101315.0,1019291.0
gamezone,gzone,GameZone,ai,0.00240279,79931.0,1017436.0
merit-circle,mc,Merit Circle,ai,0.084686,602.98,1008392.0
sensi,sensi,Sensi,ai,0.00420729,2452.47,1008318.0
goldenrat,rats,GoldenRat,ai,1.79e-06,3490.44,1006623.0
xraders,xr,Xraders,ai,0.02546819,776337.0,1002198.0
million,mm,Million,ai,1.002,46.48,1001506.0
lossless,lss,Lossless,ai,0.01313749,142952.0,999469.0
befasterholdertoken,bfht,BeFaster Holder Token,ai,0.00335552,37.88,998986.0
wombat-exchange,wom,Wombat Exchange,ai,0.00390171,6148.42,991367.0
genius,geni,Genius,ai,3.23e-06,2438.95,988292.0
fu,fu,FU,ai,5.57e-06,422.84,986921.0
dastra-network,dan,Dastra Network,ai,0.00782597,0.0,986405.0
nest,nest,Nest Protocol,ai,0.00016499,138.13,978348.0
depay,depay,DePay,ai,0.14496,25.52,965233.0
edexa,edx,edeXa,ai,0.02604354,111182.0,963783.0
sophiaverse,soph,SophiaVerse,ai,0.00363447,136399.0,945542.0
my-defi-pet,dpet,My DeFi Pet,ai,0.01874197,95060.0,941486.0
aiden-labs,adn,Aiden Labs,ai,0.00390988,305861.0,918930.0
multivac,mtv,MultiVAC,ai,0.00026509,284568.0,915701.0
trader,tde,Trader,ai,0.963235,3582.73,912155.0
tronpad,tronpad,TRONPAD,ai,0.00119126,2.36,911603.0
enfineo,enf,enfineo,ai,0.02602882,41099.0,911598.0
wefi-finance,wefi,Wefi,ai,0.02175813,59943.0,911303.0
adapad,adapad,ADAPad,ai,0.00242606,81799.0,905480.0
garlicoin,grlc,Garlicoin,ai,0.0131665,90.97,905466.0
gym-network,gymnet,Gym Network,ai,0.00726758,24718.0,901542.0
andy-4,andy,Andy BSC,ai,8.963e-09,19029.68,896302.0
obortech,obot,Obortech,ai,0.0044653,1509.68,881585.0
notai,notai,NOTAI,ai,9.23e-06,551781.0,878831.0
scallop,sclp,Scallop,ai,0.01571934,16.32,874989.0
dypius,dyp,Dypius,ai,0.00560747,189797.0,873202.0
orbofi-ai,obi,Orbofi AI,ai,0.00074744,192405.0,869208.0
any-inu,ai,Any Inu,ai,2.06e-06,106720.0,865734.0
pussy-financial,pussy,Pussy Financial,ai,3.96e-06,445.14,864954.0
polka-city,polc,Polkacity,ai,0.00208358,82931.0,857959.0
metaq,metaq,MetaQ,ai,0.052845,723.5,856973.0
baby-neiro-2,babyneiro,Baby Neiro,ai,2.03e-12,41485.0,852723.0
covesting,cov,Covesting,ai,0.04547149,13.47,851478.0
jupiter,jup,Jupiter Project,ai,0.00084922,28895.0,849217.0
blockchain-certified-data-token,bcdt,EvidenZ,ai,0.02454274,1.015,845306.0
umbrella-network,umb,Umbrella Network,ai,0.00195913,135657.0,840783.0
idrx,idrx,IDRX,ai,6.165e-05,33535.0,830710.0
atlas-usv,usv,Atlas USV,ai,7.87,3.95,830596.0
stacktical,dsla,DSLA Protocol,ai,0.00014653,80933.0,815861.0
salamanca,don,Salamanca,ai,0.00080838,396230.0,809214.0
cryptocart,ccv2,CryptoCart V2,ai,0.853904,403.81,794436.0
gamem-token,gmt,GameM Token,ai,0.0003011,9160.59,783838.0
zap,zap,Zap,ai,0.00169603,15.28,780167.0
z,z,Z,ai,0.00076359,100926.0,775488.0
casper-ai,aiagent,Casper AI,ai,0.00075496,422800.0,775060.0
pell-network-token,pell,Pell Network Token,ai,0.00229922,525661.0,772184.0
tomb,tomb,Tomb,ai,0.00250681,4.8,768291.0
saakuru-labs,skr,Saakuru,ai,0.00109193,2.07,767091.0
taboo-token,taboo,Taboo,ai,7.784e-05,6472.78,761539.0
tarot,tarot,Tarot V1,ai,0.01119652,2.63,758005.0
aura-network-old,aura,Aura Network [OLD],ai,0.01858147,54.54,754408.0
vcgamers,vcg,VCGamers,ai,0.00750991,11676.65,751070.0
sin-city,sin,Sinverse,ai,0.00093198,402779.0,750923.0
lif3-lshare,lshare,LIF3 LSHARE (OLD),ai,25.43,1.79,743350.0
chain4energy,c4e,Chain4Energy,ai,0.0075393,10580.82,742849.0
qna3-ai,gpt,QnA3.AI,ai,0.00088952,162468.0,737138.0
arth,arth,ARTH,ai,1.66,8.91,731825.0
purefi,ufi,PureFi,ai,0.00774666,343.11,724047.0
usdx-money-staked-usdx,susdx,Stables Labs Staked USDX,ai,1.089,86349.0,722900.0
amber,amb,Ascendia (ex AirDAO),ai,0.00012758,186776.0,720780.0
pointpay-2,pxp,PointPay,ai,0.02394906,42997.0,718472.0
alchemist-ai,alch,Alchemist AI,meme,0.131968,15611423.0,112417686.0
unit-00-rei,rei,Rei,meme,0.094318,1189740.0,94297616.0
paal-ai,paal,PAAL AI,meme,0.096864,4767380.0,86925060.0
venice-token,vvv,Venice Token,meme,2.69,2591306.0,85628830.0
chaingpt,cgpt,ChainGPT,meme,0.090379,9242739.0,76327067.0
tagger,tag,TAGGER,meme,0.00045881,82938218.0,49785294.0
tokenbot-2,clanker,tokenbot,meme,37.51,3076488.0,37502105.0
revox,rex,REVOX,meme,0.01467655,5419382.0,29777973.0
tao-bot,taobot,tao.bot,meme,0.332282,25894.0,26594172.0
genius-ai,gnus,GENIUS AI,meme,2.01,30437.0,25023792.0
vedoraai,ved,VedoraAI,meme,0.276658,14.86,23781092.0
victoria-vr,vr,Victoria VR,meme,0.00280496,4654712.0,22836449.0
icecream-ai,icecream,IceCream AI,meme,0.01748297,2620.37,17483492.0
flock-2,flock,FLOCK,meme,0.150619,4528524.0,16596554.0
o-intelligence-coin,oi,O Intelligence Coin,meme,14378020.0,10246.63,14366364.0
metacade,mcade,Metacade,meme,0.00829566,913920.0,14040444.0
agent-virtual-machine,avm,Agent Virtual Machine,meme,0.262408,1166965.0,13945541.0
adex,adx,AdEx,meme,0.087362,10453999.0,13063181.0
kryll,krl,KRYLL,meme,0.305281,159872.0,12166167.0
meet48,idol,MEET48,meme,0.01297922,18136338.0,11713038.0
singularry,singularry,Singularry,meme,0.01154405,86752.0,11543059.0
coral-protocol,coral,Coral Protocol,meme,0.00109521,280177.0,10961864.0
opulous,opul,Opulous,meme,0.01790291,797941.0,8951459.0
vaiot,vai,VAIOT,meme,0.0230981,272451.0,8880611.0
kondux-v2,kndx,KONDUX,meme,0.01379634,5641.07,7556322.0
altered-state-token,asto,Altered State Machine,meme,0.00919319,549037.0,7549471.0
galeon,galeon,Galeon,meme,0.01012912,168741.0,7401913.0
rift-ai,rift,RIFT AI,meme,0.00703548,1168.52,7033347.0
soul-graph,grph,Soul Graph,meme,0.0053279,55057.0,5327594.0
osmi,osmi,OSMI,meme,0.02311839,23695.0,5245541.0
glorious-looking,glg,Glorious Looking,meme,0.358187,1998.08,5193665.0
openfabric,ofn,Openfabric AI,meme,0.02494341,108848.0,4827659.0
somnium-space-cubes,cube,Somnium Space CUBEs,meme,0.30688,5963.92,4553991.0
sharpe-ai,sai,Sharpe AI,meme,0.0138164,904195.0,4220021.0
alphakek-ai,aikek,AlphaKEK.AI,meme,0.01772379,10856.73,4206198.0
only1,like,LIKE,meme,0.01003901,635612.0,3967687.0
lush-ai,lush,LushAI,meme,0.00065216,602.18,3939261.0
muhdo-hub,dna,Muhdo Hub,meme,0.00188014,63699.0,3230377.0
reflect-base,rfl,Reflect,meme,0.219299,139186.0,3056215.0
imgn-labs,imgn,IMGN Labs,meme,0.00303293,86171.0,3024502.0
kin,kin,Kin,meme,1.15e-06,68171.0,3017634.0
libertai,ltai,LibertAI,meme,0.176,3280.54,2901093.0
distribute-ai,dis,Distribute.ai,meme,0.00361042,324891.0,2838970.0
lea-ai,lea,LEA AI,meme,0.0028381,27222.0,2827488.0
agenttank,tank,AgentTank,meme,0.00277235,649190.0,2768463.0
highkey,highkey,HighKey,meme,0.00271434,383194.0,2556476.0
widi,widi,WIDI,meme,0.00250683,56729.0,2494469.0
sogni-ai,sogni,Sogni AI,meme,0.00315305,637998.0,2428063.0
eliza,eliza,Eliza,meme,0.00225483,1579386.0,2254651.0
unibot,unibot,Unibot,meme,2.23,149974.0,2226249.0
johnny-suede,suede,Johnny Suede,meme,0.00464319,220826.0,2157343.0
lux-token,lux,Lux Token,meme,0.00196188,492434.0,1953141.0
synesis-one,sns,Synesis One,meme,0.00251552,302571.0,1864411.0
lumerin,lmr,Lumerin,meme,0.00287428,77833.0,1743921.0
locked-money,lmy,Locked Money,meme,0.00190465,13860.87,1648470.0
acid-ai,acid,Acid AI,meme,0.00163702,1185358.0,1636930.0
lumo-8b-instruct,lumo,Lumo-8B-Instruct,meme,0.00159639,1085415.0,1588059.0
apescreener,apes,ApeScreener,meme,0.01554981,13345.6,1554713.0
flork-cto,flork,FLORK CTO,meme,0.00162717,735419.0,1531301.0
octonetai,octo,OctonetAI,meme,0.01352205,125651.0,1351698.0
arbus,arbus,Arbus,meme,0.00250026,693771.0,1302199.0
agenius,agns,Madness.fun (Agenius),meme,0.0012939,20469.0,1255152.0
venture-mind-ai,vntr,VentureMind AI,meme,0.00246272,10693.92,1224788.0
angel-twin,angl,ANGL TOKEN,meme,0.00597849,245443.0,1195748.0
mindai,mdai,MindAI,meme,1.29,1437.77,1194082.0
mint-blockchain,mint,Mint Blockchain,meme,0.00673664,553185.0,1168288.0
rovr-network,rovr,ROVR Network,meme,0.01046751,6087.54,1155181.0
hdoki,oki,HDOKI,meme,0.00100536,21979.0,1089662.0
solify100,s100,Solify100,meme,0.00106089,539629.0,1058828.0
verida,vda,Verida Token,meme,0.00359681,79436.0,1051687.0
neurahub,neura,Neurahub,meme,0.01225899,7628.34,1042591.0
big-data-protocol,bdp,Big Data Protocol,meme,0.0430088,145262.0,1039024.0
data-bot,data,Databot,meme,0.00112346,1133.94,1038751.0
wisdomise,wsdm,Wisdomise AI,meme,0.00205775,86222.0,1003977.0
taolie-coin,taolie,TAOlie Coin,meme,0.00099072,5246.84,990804.0
orca-2,orcai,ORCA,meme,0.00089992,177795.0,899918.0
gloria-ai,gloria,Gloria AI,meme,0.00166688,3714.41,833442.0
grafi,grafi,Grafi,meme,0.00671072,101499.0,830578.0
bepro-network,bepro,Bepro,meme,7.962e-05,267854.0,797101.0
bitdoctorai,aidd,BitDoctorAI,meme,0.00358231,1763.53,792430.0
blormmy,blormmy,blormmy,meme,0.00079202,18140.07,791812.0
ring-ai,ring,Ring AI,meme,0.00759098,81081.0,758896.0
y,yai,Ÿ,meme,0.00814536,3070.85,749213.0
infinaeon,inf,Infinaeon,meme,0.00223389,30616.0,735413.0
fame-ai,fmc,FAME AI,meme,0.00026421,38055.0,686889.0
omira,omira,Omira,meme,0.00659449,2555.39,659441.0
chromia-s-eval-by-virtuals,eval,Chromia's EVAL by Virtuals,meme,0.00064543,326.84,645432.0
0xmonk,monk,0xMonk by Virtuals,meme,0.00062531,836.37,625309.0
